Appliances,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Hour,DayOfWeek,Month,Is_Weekend,Avg_Indoor_Temp,Avg_Indoor_RH,Temp_Diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,rolling_mean_3,rolling_mean_6,rolling_mean_12,rolling_std_6
60,2.2,760.2,95.0,1.0,36.0,1.5,8,4,4,0,18.632962962962964,43.57740740740739,16.432962962962964,50.0,60.0,70.0,80.0,60.0,70.0,60.0,65.0,60.0,10.48808848171872
370,2.36666666666667,760.266666666667,95.6666666666667,1.0,36.83333333333329,1.75,8,4,4,0,18.63740740740741,43.579629629629636,16.270740740740738,60.0,50.0,60.0,70.0,80.0,60.0,56.666666666666664,63.333333333333336,60.0,10.327955589903894
50,2.53333333333333,760.3333333333329,96.3333333333333,1.0,37.66666666666669,2.0,8,4,4,0,18.697777777777773,43.508888888888876,16.16444444444444,370.0,60.0,50.0,60.0,70.0,80.0,160.0,115.0,85.83333333333333,125.33953885346943
60,2.7,760.4,97.0,1.0,38.5,2.25,8,4,4,0,18.75555555555556,43.444444444444464,16.05555555555556,50.0,370.0,60.0,50.0,60.0,70.0,160.0,110.0,85.83333333333333,127.59310326189411
40,2.86666666666667,760.466666666667,97.6666666666667,1.0,39.33333333333329,2.5,8,4,4,0,18.833703703703698,43.38666666666666,15.967037037037027,60.0,50.0,370.0,60.0,50.0,60.0,160.0,108.33333333333333,85.83333333333333,128.28354012369255
50,3.03333333333333,760.533333333333,98.3333333333333,1.0,40.16666666666669,2.75,8,4,4,0,18.88999999999999,43.30925925925927,15.85666666666666,40.0,60.0,50.0,370.0,60.0,50.0,50.0,105.0,85.83333333333333,130.03845585056897
60,3.2,760.6,99.0,1.0,41.0,3.0,9,4,4,0,18.962962962962955,43.27555555555557,15.762962962962956,50.0,40.0,60.0,50.0,370.0,60.0,50.0,105.0,85.0,130.03845585056897
110,3.5166666666666706,760.65,97.6666666666667,1.16666666666667,44.5,3.11666666666667,9,4,4,0,19.040925925925922,43.23564814814816,15.524259259259251,60.0,50.0,40.0,60.0,50.0,370.0,50.0,105.0,84.16666666666667,130.03845585056897
110,3.8333333333333295,760.7,96.3333333333333,1.33333333333333,48.0,3.2333333333333294,9,4,4,0,19.17407407407407,43.117777777777775,15.340740740740742,110.0,60.0,50.0,40.0,60.0,50.0,73.33333333333333,61.666666666666664,88.33333333333333,24.83277404292616
100,4.15,760.75,95.0,1.5,51.5,3.35,9,4,4,0,19.299722222222222,42.914999999999985,15.149722222222222,110.0,110.0,60.0,50.0,40.0,60.0,93.33333333333333,71.66666666666667,90.83333333333333,30.60501048304068
110,4.46666666666667,760.7999999999998,93.6666666666667,1.66666666666667,55.0,3.4666666666666694,9,4,4,0,19.410000000000007,42.75888888888889,14.943333333333337,100.0,110.0,110.0,60.0,50.0,40.0,106.66666666666667,78.33333333333333,93.33333333333333,31.88521078285404
100,4.78333333333333,760.85,92.3333333333333,1.8333333333333297,58.5,3.5833333333333295,9,4,4,0,19.519629629629623,42.68888888888888,14.736296296296294,110.0,100.0,110.0,110.0,60.0,50.0,106.66666666666667,90.0,97.5,27.568097504187115
90,5.1,760.9,91.0,2.0,62.0,3.7,10,4,4,0,19.593425925925928,42.57777777777777,14.493425925925928,100.0,110.0,100.0,110.0,110.0,60.0,103.33333333333333,98.33333333333333,101.66666666666667,19.407902170689052
380,5.36666666666667,760.9333333333329,90.5,1.8333333333333297,62.16666666666669,3.8833333333333298,10,4,4,0,19.68592592592593,42.43777777777777,14.319259259259258,90.0,100.0,110.0,100.0,110.0,110.0,100.0,103.33333333333333,104.16666666666667,8.164965809300012
440,5.633333333333329,760.966666666667,90.0,1.66666666666667,62.33333333333329,4.06666666666667,10,4,4,0,19.779259259259252,42.287407407407414,14.145925925925923,380.0,90.0,100.0,110.0,100.0,110.0,190.0,148.33333333333334,105.0,113.73946837693171
110,5.9,761.0,89.5,1.5,62.5,4.25,10,4,4,0,19.880000000000003,42.04777777777778,13.980000000000002,440.0,380.0,90.0,100.0,110.0,100.0,303.3333333333333,203.33333333333334,137.5,161.3278235973791
90,6.16666666666667,761.033333333333,89.0,1.33333333333333,62.66666666666669,4.43333333333333,10,4,4,0,19.98657407407408,42.03703703703703,13.819907407407412,110.0,440.0,380.0,90.0,100.0,110.0,310.0,205.0,141.66666666666666,160.0937225502624
70,6.43333333333333,761.0666666666668,88.5,1.16666666666667,62.83333333333329,4.61666666666667,10,4,4,0,20.01546296296296,41.0012962962963,13.58212962962963,90.0,110.0,440.0,380.0,90.0,100.0,213.33333333333334,201.66666666666666,145.83333333333334,162.6550542303161
50,6.7,761.1,88.0,1.0,63.0,4.8,11,4,4,0,20.081111111111106,40.720370370370375,13.381111111111107,70.0,90.0,110.0,440.0,380.0,90.0,90.0,196.66666666666666,147.5,166.81326885672814
40,6.98333333333333,761.1666666666669,86.5,1.16666666666667,55.83333333333329,4.8333333333333295,11,4,4,0,20.116296296296298,40.72703703703704,13.132962962962967,50.0,70.0,90.0,110.0,440.0,380.0,70.0,190.0,146.66666666666666,172.62676501632185
50,7.26666666666667,761.233333333333,85.0,1.33333333333333,48.66666666666669,4.86666666666667,11,4,4,0,20.173333333333332,40.62481481481481,12.906666666666663,40.0,50.0,70.0,90.0,110.0,440.0,53.333333333333336,133.33333333333334,140.83333333333334,152.40297459914308
50,7.55,761.2999999999998,83.5,1.5,41.5,4.9,11,4,4,0,20.18,40.449999999999996,12.629999999999999,50.0,40.0,50.0,70.0,90.0,110.0,46.666666666666664,68.33333333333333,135.83333333333334,27.141603981103056
50,7.8333333333333295,761.366666666667,82.0,1.66666666666667,34.3333333333333,4.93333333333333,11,4,4,0,20.222592592592598,40.625555555555536,12.38925925925927,50.0,50.0,40.0,50.0,70.0,90.0,46.666666666666664,58.333333333333336,131.66666666666666,18.348478592706975
50,8.11666666666667,761.4333333333329,80.5,1.8333333333333297,27.166666666666696,4.96666666666667,11,4,4,0,20.263333333333335,39.90333333333335,12.146666666666665,50.0,50.0,50.0,40.0,50.0,70.0,50.0,51.666666666666664,126.66666666666667,9.831920802519925
60,8.4,761.5,79.0,2.0,20.0,5.0,12,4,4,0,20.30962962962962,40.04629629629629,11.909629629629618,50.0,50.0,50.0,50.0,40.0,50.0,50.0,48.333333333333336,122.5,4.082482904682272
60,8.63333333333333,761.4166666666669,78.1666666666667,1.8333333333333297,20.8333333333333,5.05,12,4,4,0,20.341481481481473,39.660925925925916,11.708148148148144,60.0,50.0,50.0,50.0,50.0,40.0,53.333333333333336,50.0,120.0,6.32455532036497
30,8.86666666666667,761.3333333333329,77.3333333333333,1.66666666666667,21.666666666666696,5.1,12,4,4,0,20.386296296296287,39.3062962962963,11.519629629629616,60.0,60.0,50.0,50.0,50.0,50.0,56.666666666666664,53.333333333333336,93.33333333333333,5.163977794977875
40,9.1,761.25,76.5,1.5,22.5,5.15,12,4,4,0,20.38962962962963,39.24925925925926,11.289629629629632,30.0,60.0,60.0,50.0,50.0,50.0,50.0,50.0,59.166666666666664,10.954451150119612
20,9.33333333333333,761.1666666666669,75.6666666666667,1.33333333333333,23.3333333333333,5.2,12,4,4,0,20.442222222222224,39.162222222222226,11.108888888888893,40.0,30.0,60.0,60.0,50.0,50.0,43.333333333333336,48.333333333333336,53.333333333333336,11.690451944515361
30,9.56666666666667,761.0833333333329,74.8333333333333,1.16666666666667,24.166666666666696,5.25,12,4,4,0,20.47407407407408,39.008333333333354,10.907407407407408,20.0,40.0,30.0,60.0,60.0,50.0,30.0,43.333333333333336,47.5,16.329931618565382
50,9.8,761.0,74.0,1.0,25.0,5.3,13,4,4,0,20.531481481481492,39.11740740740741,10.731481481481492,30.0,20.0,40.0,30.0,60.0,60.0,30.0,40.0,44.166666666666664,16.73320053069208
50,9.96666666666667,760.95,71.6666666666667,1.16666666666667,25.666666666666696,4.95,13,4,4,0,20.558240740740743,38.89842592592592,10.591574074074073,50.0,30.0,20.0,40.0,30.0,60.0,33.333333333333336,38.333333333333336,44.166666666666664,14.719601443891742
60,10.1333333333333,760.9,69.3333333333333,1.33333333333333,26.3333333333333,4.6,13,4,4,0,20.621111111111112,38.5451851851852,10.487777777777811,50.0,50.0,30.0,20.0,40.0,30.0,43.333333333333336,36.666666666666664,45.0,12.110601416404526
50,10.3,760.85,67.0,1.5,27.0,4.25,13,4,4,0,20.651851851851855,37.98296296296298,10.351851851851855,60.0,50.0,50.0,30.0,20.0,40.0,53.333333333333336,41.666666666666664,45.833333333333336,14.719601443891776
60,10.4666666666667,760.7999999999998,64.6666666666667,1.66666666666667,27.666666666666696,3.9,13,4,4,0,20.691111111111113,37.59888888888887,10.224444444444412,50.0,60.0,50.0,50.0,30.0,20.0,53.333333333333336,43.333333333333336,45.833333333333336,15.0554530541934
50,10.6333333333333,760.75,62.33333333333329,1.8333333333333297,28.3333333333333,3.55,13,4,4,0,20.672222222222224,37.826944444444436,10.038888888888923,60.0,50.0,60.0,50.0,50.0,30.0,56.666666666666664,50.0,46.666666666666664,10.954451150119608
60,10.8,760.7,60.0,2.0,29.0,3.2,14,4,4,0,20.668888888888887,37.79648148148148,9.868888888888886,50.0,60.0,50.0,60.0,50.0,50.0,53.333333333333336,53.333333333333336,46.666666666666664,5.163977794977871
40,10.7833333333333,760.7,59.5,2.16666666666667,30.8333333333333,3.06666666666667,14,4,4,0,20.691111111111113,37.61962962962962,9.907777777777813,60.0,50.0,60.0,50.0,60.0,50.0,56.666666666666664,55.0,46.666666666666664,5.4772255750843755
40,10.7666666666667,760.7,59.0,2.3333333333333295,32.66666666666669,2.93333333333333,14,4,4,0,20.73851851851852,37.59666666666667,9.971851851851822,40.0,60.0,50.0,60.0,50.0,60.0,50.0,53.333333333333336,45.0,8.164965809299174
60,10.75,760.7,58.5,2.5,34.5,2.8,14,4,4,0,20.735555555555557,37.394814814814815,9.985555555555557,40.0,40.0,60.0,50.0,60.0,50.0,46.666666666666664,50.0,45.833333333333336,8.944271910019104
50,10.7333333333333,760.7,58.0,2.66666666666667,36.33333333333329,2.66666666666667,14,4,4,0,20.714074074074066,37.69777777777777,9.980740740740766,60.0,40.0,40.0,60.0,50.0,60.0,46.666666666666664,51.666666666666664,47.5,9.831920802519921
60,10.7166666666667,760.7,57.5,2.8333333333333295,38.16666666666669,2.53333333333333,14,4,4,0,20.700370370370365,37.22851851851852,9.983703703703664,50.0,60.0,40.0,40.0,60.0,50.0,50.0,50.0,50.0,8.944271910019104
50,10.7,760.7,57.0,3.0,40.0,2.4,15,4,4,0,20.681111111111097,37.07111111111111,9.981111111111098,60.0,50.0,60.0,40.0,40.0,60.0,56.666666666666664,51.666666666666664,52.5,9.831920802519921
50,10.7666666666667,760.6333333333331,56.83333333333329,3.16666666666667,38.16666666666669,2.41666666666667,15,4,4,0,20.648796296296286,37.15768518518519,9.882129629629587,50.0,60.0,50.0,60.0,40.0,40.0,53.333333333333336,50.0,52.5,8.944271910019104
50,10.8333333333333,760.5666666666668,56.66666666666671,3.3333333333333295,36.33333333333329,2.43333333333333,15,4,4,0,20.59444444444444,37.103333333333325,9.761111111111141,50.0,50.0,60.0,50.0,60.0,40.0,53.333333333333336,51.666666666666664,52.5,7.527726527114543
50,10.9,760.5,56.5,3.5,34.5,2.45,15,4,4,0,20.525555555555556,37.39962962962962,9.625555555555556,50.0,50.0,50.0,60.0,50.0,60.0,50.0,53.333333333333336,51.666666666666664,5.163977794977869
50,10.9666666666667,760.4333333333329,56.33333333333329,3.6666666666666705,32.66666666666669,2.4666666666666694,15,4,4,0,20.492222222222225,37.24333333333333,9.525555555555524,50.0,50.0,50.0,50.0,60.0,50.0,50.0,51.666666666666664,51.666666666666664,4.08248290468239
40,11.0333333333333,760.366666666667,56.16666666666671,3.8333333333333295,30.8333333333333,2.4833333333333294,15,4,4,0,20.474444444444444,37.54037037037037,9.441111111111145,50.0,50.0,50.0,50.0,50.0,60.0,50.0,51.666666666666664,50.833333333333336,4.08248290468239
60,11.1,760.2999999999998,56.0,4.0,29.0,2.5,16,4,4,0,20.45925925925925,37.73999999999999,9.359259259259252,40.0,50.0,50.0,50.0,50.0,50.0,46.666666666666664,48.333333333333336,50.0,4.082482904682261
50,11.0,760.25,56.5,3.8333333333333295,30.8333333333333,2.55,16,4,4,0,20.449074074074062,37.70296296296297,9.449074074074062,60.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.324555320364963
50,10.9,760.2,57.0,3.6666666666666705,32.66666666666669,2.6,16,4,4,0,20.41888888888889,37.55370370370371,9.51888888888889,50.0,60.0,40.0,50.0,50.0,50.0,50.0,50.0,50.833333333333336,6.324555320364963
50,10.8,760.15,57.5,3.5,34.5,2.65,16,4,4,0,20.374074074074077,37.7625925925926,9.574074074074076,50.0,50.0,60.0,40.0,50.0,50.0,53.333333333333336,50.0,51.666666666666664,6.324555320364963
40,10.7,760.1,58.0,3.3333333333333295,36.33333333333329,2.7,16,4,4,0,20.3437037037037,37.70814814814815,9.6437037037037,50.0,50.0,50.0,60.0,40.0,50.0,50.0,50.0,50.833333333333336,6.324555320364963
20,10.6,760.0499999999998,58.5,3.16666666666667,38.16666666666669,2.75,16,4,4,0,20.339259259259254,37.6648148148148,9.739259259259255,40.0,50.0,50.0,50.0,60.0,40.0,46.666666666666664,48.333333333333336,50.0,7.5277265271144715
20,10.5,760.0,59.0,3.0,40.0,2.8,17,4,4,0,20.33000000000001,37.90703703703704,9.830000000000009,20.0,40.0,50.0,50.0,50.0,60.0,36.666666666666664,45.0,46.666666666666664,13.784048752103107
30,10.4666666666667,759.966666666667,59.33333333333329,2.8333333333333295,40.0,2.8333333333333295,17,4,4,0,20.31972222222222,37.8850925925926,9.853055555555521,20.0,20.0,40.0,50.0,50.0,50.0,26.666666666666668,38.333333333333336,44.166666666666664,14.719601443891738
50,10.4333333333333,759.9333333333329,59.66666666666671,2.66666666666667,40.0,2.86666666666667,17,4,4,0,20.261851851851855,37.68407407407407,9.828518518518555,30.0,20.0,20.0,40.0,50.0,50.0,23.333333333333332,35.0,42.5,13.784048752102992
60,10.4,759.9,60.0,2.5,40.0,2.9,17,4,4,0,20.206296296296287,37.93407407407408,9.806296296296287,50.0,30.0,20.0,20.0,40.0,50.0,33.333333333333336,35.0,42.5,13.784048752102992
60,10.3666666666667,759.866666666667,60.33333333333329,2.3333333333333295,40.0,2.93333333333333,17,4,4,0,20.167407407407396,37.90287037037038,9.800740740740697,60.0,50.0,30.0,20.0,20.0,40.0,46.666666666666664,36.666666666666664,43.333333333333336,16.329931618565315
50,10.3333333333333,759.8333333333329,60.66666666666671,2.16666666666667,40.0,2.9666666666666694,17,4,4,0,20.153703703703698,38.04666666666667,9.820370370370398,60.0,60.0,50.0,30.0,20.0,20.0,56.666666666666664,40.0,44.166666666666664,18.973665961019595
50,10.3,759.7999999999998,61.0,2.0,40.0,3.0,18,4,4,0,20.108888888888877,38.09518518518518,9.808888888888877,50.0,60.0,60.0,50.0,30.0,20.0,56.666666666666664,45.0,45.0,16.43167672516579
50,10.25,759.766666666667,61.66666666666671,1.8333333333333297,40.0,3.1,18,4,4,0,20.069999999999986,38.18074074074074,9.819999999999986,50.0,50.0,60.0,60.0,50.0,30.0,53.333333333333336,50.0,44.166666666666664,10.954451150119601
40,10.2,759.733333333333,62.33333333333329,1.66666666666667,40.0,3.2,18,4,4,0,20.04694444444444,38.2637962962963,9.84694444444444,50.0,50.0,50.0,60.0,60.0,50.0,50.0,53.333333333333336,44.166666666666664,5.163977794977855
50,10.15,759.7,63.0,1.5,40.0,3.3,18,4,4,0,20.00851851851853,38.32851851851851,9.858518518518531,40.0,50.0,50.0,50.0,60.0,60.0,46.666666666666664,51.666666666666664,43.333333333333336,7.527726527114534
50,10.1,759.6666666666669,63.66666666666671,1.33333333333333,40.0,3.4,18,4,4,0,19.95148148148148,38.49481481481481,9.85148148148148,50.0,40.0,50.0,50.0,50.0,60.0,46.666666666666664,50.0,43.333333333333336,6.324555320364954
50,10.05,759.6333333333331,64.3333333333333,1.16666666666667,40.0,3.5,18,4,4,0,19.88462962962962,38.66972222222222,9.834629629629621,50.0,50.0,40.0,50.0,50.0,50.0,46.666666666666664,48.333333333333336,44.166666666666664,4.082482904682247
60,10.0,759.6,65.0,1.0,40.0,3.6,19,4,4,0,19.858888888888888,38.78888888888889,9.858888888888888,50.0,50.0,50.0,40.0,50.0,50.0,50.0,48.333333333333336,46.666666666666664,4.082482904682247
50,9.883333333333328,759.6,66.0,1.0,40.0,3.7,19,4,4,0,19.84740740740741,38.82666666666667,9.964074074074082,60.0,50.0,50.0,50.0,40.0,50.0,53.333333333333336,50.0,50.0,6.324555320364954
60,9.76666666666667,759.6,67.0,1.0,40.0,3.8,19,4,4,0,19.806666666666665,38.872962962962966,10.039999999999996,50.0,60.0,50.0,50.0,50.0,40.0,53.333333333333336,50.0,51.666666666666664,6.324555320364954
50,9.65,759.6,68.0,1.0,40.0,3.9,19,4,4,0,19.79851851851852,38.952777777777776,10.14851851851852,60.0,50.0,60.0,50.0,50.0,50.0,56.666666666666664,53.333333333333336,52.5,5.163977794977855
40,9.533333333333328,759.6,69.0,1.0,40.0,4.0,19,4,4,0,19.770370370370372,39.05166666666667,10.237037037037044,50.0,60.0,50.0,60.0,50.0,50.0,53.333333333333336,53.333333333333336,51.666666666666664,5.163977794977855
50,9.41666666666667,759.6,70.0,1.0,40.0,4.1,19,4,4,0,19.723703703703695,39.157037037037036,10.307037037037025,40.0,50.0,60.0,50.0,60.0,50.0,50.0,51.666666666666664,50.0,7.527726527114534
40,9.3,759.6,71.0,1.0,40.0,4.2,20,4,4,0,19.68222222222222,39.226666666666674,10.382222222222218,50.0,40.0,50.0,60.0,50.0,60.0,46.666666666666664,51.666666666666664,50.0,7.527726527114534
50,9.283333333333328,759.65,71.0,1.0,40.0,4.2,20,4,4,0,19.663333333333327,39.15518518518519,10.379999999999999,40.0,50.0,40.0,50.0,60.0,50.0,43.333333333333336,48.333333333333336,49.166666666666664,7.5277265271144636
50,9.26666666666667,759.7,71.0,1.0,40.0,4.2,20,4,4,0,19.632870370370366,39.20231481481483,10.366203703703697,50.0,40.0,50.0,40.0,50.0,60.0,46.666666666666664,48.333333333333336,49.166666666666664,7.5277265271144636
30,9.25,759.75,71.0,1.0,40.0,4.2,20,4,4,0,19.614814814814817,39.3688888888889,10.364814814814817,50.0,50.0,40.0,50.0,40.0,50.0,46.666666666666664,46.666666666666664,50.0,5.163977794977653
30,9.233333333333329,759.7999999999998,71.0,1.0,40.0,4.2,20,4,4,0,19.570740740740735,39.45407407407408,10.337407407407406,30.0,50.0,50.0,40.0,50.0,40.0,43.333333333333336,43.333333333333336,48.333333333333336,8.164965809298971
30,9.21666666666667,759.85,71.0,1.0,40.0,4.2,20,4,4,0,19.555925925925933,39.598888888888894,10.339259259259263,30.0,30.0,50.0,50.0,40.0,50.0,36.666666666666664,41.666666666666664,46.666666666666664,9.831920802519754
40,9.2,759.9,71.0,1.0,40.0,4.2,21,4,4,0,19.52222222222221,39.7862962962963,10.322222222222212,30.0,30.0,30.0,50.0,50.0,40.0,30.0,38.333333333333336,45.0,9.8319208025197
60,9.133333333333328,759.866666666667,71.3333333333333,1.0,40.0,4.18333333333333,21,4,4,0,19.507870370370366,39.92472222222221,10.374537037037038,40.0,30.0,30.0,30.0,50.0,50.0,33.333333333333336,38.333333333333336,43.333333333333336,9.8319208025197
50,9.06666666666667,759.8333333333329,71.6666666666667,1.0,40.0,4.16666666666667,21,4,4,0,19.483333333333334,40.03444444444443,10.416666666666664,60.0,40.0,30.0,30.0,30.0,50.0,43.333333333333336,40.0,44.166666666666664,12.64911064068749
40,9.0,759.7999999999998,72.0,1.0,40.0,4.15,21,4,4,0,19.4537037037037,40.093333333333334,10.453703703703699,50.0,60.0,40.0,30.0,30.0,30.0,50.0,40.0,43.333333333333336,12.64911064068749
60,8.93333333333333,759.766666666667,72.3333333333333,1.0,40.0,4.133333333333329,21,4,4,0,19.45444444444444,40.157037037037036,10.52111111111111,40.0,50.0,60.0,40.0,30.0,30.0,50.0,41.666666666666664,42.5,11.690451944515262
50,8.86666666666667,759.733333333333,72.6666666666667,1.0,40.0,4.11666666666667,21,4,4,0,19.42074074074073,40.21333333333334,10.554074074074059,60.0,40.0,50.0,60.0,40.0,30.0,50.0,46.666666666666664,44.166666666666664,12.110601416404645
50,8.8,759.7,73.0,1.0,40.0,4.1,22,4,4,0,19.414074074074065,40.24703703703703,10.614074074074065,50.0,60.0,40.0,50.0,60.0,40.0,50.0,50.0,44.166666666666664,8.944271910019092
60,8.699999999999998,759.6833333333329,74.1666666666667,1.0,37.66666666666669,4.25,22,4,4,0,19.380370370370365,40.36222222222222,10.680370370370367,50.0,50.0,60.0,40.0,50.0,60.0,53.333333333333336,51.666666666666664,45.0,7.5277265271145275
40,8.599999999999998,759.6666666666669,75.3333333333333,1.0,35.3333333333333,4.4,22,4,4,0,19.363703703703706,40.42481481481482,10.763703703703708,60.0,50.0,50.0,60.0,40.0,50.0,53.333333333333336,51.666666666666664,45.833333333333336,7.5277265271145275
50,8.5,759.65,76.5,1.0,33.0,4.55,22,4,4,0,19.362222222222222,40.49962962962964,10.862222222222222,40.0,60.0,50.0,50.0,60.0,40.0,50.0,50.0,45.0,8.944271910019092
50,8.4,759.6333333333331,77.6666666666667,1.0,30.666666666666696,4.7,22,4,4,0,19.355555555555558,40.55129629629631,10.955555555555557,50.0,40.0,60.0,50.0,50.0,60.0,50.0,51.666666666666664,46.666666666666664,7.5277265271145275
50,8.3,759.616666666667,78.8333333333333,1.0,28.3333333333333,4.85,22,4,4,0,19.328055555555558,40.55787037037037,11.028055555555557,50.0,50.0,40.0,60.0,50.0,50.0,46.666666666666664,50.0,48.333333333333336,6.324555320364947
40,8.199999999999998,759.6,80.0,1.0,26.0,5.0,23,4,4,0,19.31481481481481,40.558888888888895,11.114814814814812,50.0,50.0,50.0,40.0,60.0,50.0,50.0,50.0,50.0,6.324555320364947
60,8.25,759.6,79.5,1.16666666666667,28.3333333333333,4.93333333333333,23,4,4,0,19.31481481481481,40.57481481481482,11.06481481481481,40.0,50.0,50.0,50.0,40.0,60.0,46.666666666666664,48.333333333333336,50.0,7.527726527114458
50,8.3,759.6,79.0,1.33333333333333,30.666666666666696,4.86666666666667,23,4,4,0,19.291851851851842,40.56814814814814,10.991851851851841,60.0,40.0,50.0,50.0,50.0,40.0,50.0,48.333333333333336,50.0,7.527726527114458
60,8.349999999999998,759.6,78.5,1.5,33.0,4.8,23,4,4,0,19.299999999999997,40.50925925925926,10.95,50.0,60.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,6.324555320364947
50,8.4,759.6,78.0,1.66666666666667,35.3333333333333,4.73333333333333,23,4,4,0,19.291481481481476,40.50185185185185,10.891481481481476,60.0,50.0,60.0,40.0,50.0,50.0,56.666666666666664,51.666666666666664,51.666666666666664,7.5277265271145275
40,8.449999999999998,759.6,77.5,1.8333333333333297,37.66666666666669,4.66666666666667,23,4,4,0,19.26925925925926,40.48555555555556,10.819259259259264,50.0,60.0,50.0,60.0,40.0,50.0,53.333333333333336,51.666666666666664,50.833333333333336,7.5277265271145275
50,8.5,759.6,77.0,2.0,40.0,4.6,0,5,4,1,19.23222222222222,40.50481481481481,10.73222222222222,40.0,50.0,60.0,50.0,60.0,40.0,50.0,50.0,50.0,8.944271910019092
30,8.41666666666667,759.5666666666668,77.5,2.16666666666667,38.16666666666669,4.61666666666667,0,5,4,1,19.22888888888889,40.52203703703705,10.81222222222222,50.0,40.0,50.0,60.0,50.0,60.0,46.666666666666664,51.666666666666664,50.0,7.5277265271145275
20,8.33333333333333,759.533333333333,78.0,2.3333333333333295,36.33333333333329,4.633333333333329,0,5,4,1,19.221851851851856,40.552592592592596,10.888518518518525,30.0,50.0,40.0,50.0,60.0,50.0,40.0,46.666666666666664,47.5,10.327955589903656
40,8.25,759.5,78.5,2.5,34.5,4.65,0,5,4,1,19.207777777777775,40.59222222222222,10.957777777777775,20.0,30.0,50.0,40.0,50.0,60.0,33.333333333333336,41.666666666666664,45.833333333333336,14.719601443891767
40,8.16666666666667,759.466666666667,79.0,2.66666666666667,32.66666666666669,4.66666666666667,0,5,4,1,19.19222222222222,40.61518518518519,11.02555555555555,40.0,20.0,30.0,50.0,40.0,50.0,30.0,38.333333333333336,45.0,11.690451944515214
70,8.08333333333333,759.4333333333329,79.5,2.8333333333333295,30.8333333333333,4.68333333333333,0,5,4,1,19.18111111111111,40.62444444444444,11.09777777777778,40.0,40.0,20.0,30.0,50.0,40.0,33.333333333333336,36.666666666666664,44.166666666666664,10.327955589903503
50,8.0,759.4,80.0,3.0,29.0,4.7,1,5,4,1,19.13962962962963,40.63703703703703,11.139629629629631,70.0,40.0,40.0,20.0,30.0,50.0,50.0,41.666666666666664,45.833333333333336,17.224014243695358
50,7.983333333333332,759.35,79.8333333333333,2.8333333333333295,30.8333333333333,4.65,1,5,4,1,19.127777777777776,40.651111111111106,11.144444444444446,50.0,70.0,40.0,40.0,20.0,30.0,53.333333333333336,41.666666666666664,46.666666666666664,17.224014243695358
40,7.96666666666667,759.2999999999998,79.6666666666667,2.66666666666667,32.66666666666669,4.6,1,5,4,1,19.128148148148146,40.63666666666666,11.161481481481475,50.0,50.0,70.0,40.0,40.0,20.0,56.666666666666664,45.0,45.833333333333336,16.431676725165786
50,7.95,759.25,79.5,2.5,34.5,4.55,1,5,4,1,19.128518518518522,40.65777777777778,11.178518518518523,40.0,50.0,50.0,70.0,40.0,40.0,46.666666666666664,48.333333333333336,45.0,11.690451944515347
50,7.93333333333333,759.2,79.3333333333333,2.3333333333333295,36.33333333333329,4.5,1,5,4,1,19.102592592592597,40.67037037037037,11.169259259259267,50.0,40.0,50.0,50.0,70.0,40.0,46.666666666666664,50.0,44.166666666666664,10.954451150119596
40,7.916666666666669,759.15,79.1666666666667,2.16666666666667,38.16666666666669,4.45,1,5,4,1,19.081111111111106,40.68111111111111,11.164444444444438,50.0,50.0,40.0,50.0,50.0,70.0,46.666666666666664,51.666666666666664,44.166666666666664,9.831920802519907
60,7.9,759.1,79.0,2.0,40.0,4.4,2,5,4,1,19.082592592592587,40.728981481481476,11.182592592592586,40.0,50.0,50.0,40.0,50.0,50.0,46.666666666666664,46.666666666666664,44.166666666666664,5.16397779497764
50,7.81666666666667,759.0499999999998,79.6666666666667,2.0,40.0,4.43333333333333,2,5,4,1,19.066296296296294,40.77444444444444,11.249629629629624,60.0,40.0,50.0,50.0,40.0,50.0,50.0,48.333333333333336,45.0,7.527726527114456
70,7.733333333333332,759.0,80.3333333333333,2.0,40.0,4.46666666666667,2,5,4,1,19.05111111111111,40.84962962962963,11.317777777777778,50.0,60.0,40.0,50.0,50.0,40.0,50.0,48.333333333333336,46.666666666666664,7.527726527114456
50,7.65,758.95,81.0,2.0,40.0,4.5,2,5,4,1,19.04296296296296,40.87037037037038,11.39296296296296,70.0,50.0,60.0,40.0,50.0,50.0,60.0,53.333333333333336,50.833333333333336,10.327955589903755
50,7.56666666666667,758.9,81.6666666666667,2.0,40.0,4.53333333333333,2,5,4,1,19.035185185185185,40.91037037037037,11.468518518518515,50.0,70.0,50.0,60.0,40.0,50.0,56.666666666666664,53.333333333333336,51.666666666666664,10.327955589903755
50,7.483333333333332,758.85,82.3333333333333,2.0,40.0,4.56666666666667,2,5,4,1,19.016666666666666,40.91481481481481,11.533333333333335,50.0,50.0,70.0,50.0,60.0,40.0,56.666666666666664,53.333333333333336,52.5,10.327955589903755
50,7.4,758.7999999999998,83.0,2.0,40.0,4.6,3,5,4,1,19.009259259259256,40.946111111111115,11.609259259259256,50.0,50.0,50.0,70.0,50.0,60.0,50.0,55.0,50.833333333333336,8.366600265362155
